AvgSpeed,BCFG,BR,Cool,DZ,Date,Depth,DewPoint,FG,FG+,FU,GR,HZ,Heat,MIFG,PrecipTotal,RA,ResultDir,ResultSpeed,SN,SQ,SeaLevel,SnowFall,StationNum,StnPressure,Sunrise,Sunset,TS,TSRA,Tavg,Tmax,Tmin,VCFG,VCTS,WetBulb
13.5,0,0,0.0,0,2007-09-11,0.0,44,0,0,0,,0,4.0,0.0,0.001,0,29,11.7,0,0,29.92,0.0,1,29.2,527.0,1810.0,0,0,61.0,71,50,,0,52.0
5.6,0,0,0.0,0,2007-09-12,0.0,42,0,0,0,,0,8.0,0.0,0.0,0,3,1.8,0,0,30.12,0.0,1,29.4,528.0,1809.0,0,0,57.0,67,46,,0,49.0
8.5,0,0,0.0,0,2007-09-13,0.0,45,0,0,0,,0,1.0,0.0,0.0,0,19,8.3,0,0,29.99,0.0,1,29.23,529.0,1807.0,0,0,64.0,78,50,,0,54.0
13.4,0,0,0.0,0,2007-09-14,0.0,39,0,0,0,,0,9.0,0.0,0.0,0,32,12.1,0,0,30.05,0.0,1,29.36,530.0,1805.0,0,0,56.0,66,45,,0,48.0
5.9,0,0,0.0,0,2007-09-15,0.0,33,0,0,0,,0,15.0,0.0,0.0,0,33,1.4,0,0,30.28,0.0,1,29.56,531.0,1803.0,0,0,50.0,61,39,,0,43.0
7.4,0,0,0.0,0,2007-09-16,0.0,40,0,0,0,,0,7.0,0.0,0.0,0,18,6.8,0,0,30.19,0.0,1,29.46,532.0,1760.0,0,0,58.0,71,44,,0,49.0
12.1,0,0,1.0,0,2007-09-17,0.0,49,0,0,0,,0,0.0,0.0,0.0,0,17,11.7,0,0,30.12,0.0,1,29.39,533.0,1758.0,0,0,66.0,80,52,,0,57.0
13.1,0,0,11.0,0,2007-09-18,0.0,58,0,0,0,,0,0.0,0.0,0.0,0,19,12.9,0,0,30.06,0.0,1,29.34,535.0,1756.0,0,0,76.0,88,63,,0,65.0
9.7,0,0,10.0,0,2007-09-19,0.0,59,0,0,0,,0,0.0,0.0,0.0,0,26,5.0,0,0,30.11,0.0,1,29.41,536.0,1755.0,0,0,75.0,84,65,,0,65.0
6.6,0,0,4.0,0,2007-09-20,0.0,59,0,0,0,,0,0.0,0.0,0.0,0,7,5.3,0,0,30.12,0.0,1,29.39,537.0,1753.0,0,0,69.0,78,60,,0,63.0
12.4,0,0,11.0,0,2007-09-21,0.0,59,0,0,0,,1,0.0,0.0,0.0,0,21,10.3,0,0,29.9,0.0,1,29.18,538.0,1751.0,0,0,76.0,88,64,,0,66.0
6.8,0,0,0.0,0,2007-09-22,0.0,43,0,0,0,,0,2.0,0.0,0.0,0,3,2.6,0,0,30.12,0.0,1,29.42,539.0,1749.0,0,0,63.0,74,51,,0,53.0
5.3,0,0,2.0,0,2007-09-23,0.0,50,0,0,0,,0,0.0,0.0,0.0,0,13,4.6,0,0,30.16,0.0,1,29.43,540.0,1748.0,0,0,67.0,84,50,,0,58.0
11.9,0,0,14.0,0,2007-09-24,0.0,63,0,0,0,,0,0.0,0.0,0.0,0,19,11.4,0,0,29.99,0.0,1,29.27,541.0,1746.0,0,0,79.0,90,68,,0,68.0
10.5,0,0,9.0,0,2007-09-25,0.0,65,0,0,0,,0,0.0,0.0,0.27,1,23,7.9,0,0,29.95,0.0,1,29.23,542.0,1744.0,1,0,74.0,85,63,,0,69.0
6.6,0,0,0.0,0,2007-09-26,0.0,50,0,0,0,,0,4.0,0.0,0.09,1,1,4.3,0,0,30.03,0.0,1,29.31,543.0,1742.0,0,0,61.0,69,53,,0,55.0
6.5,0,1,0.0,0,2007-09-27,0.0,49,0,0,0,,0,3.0,0.0,0.001,0,24,4.9,0,0,29.97,0.0,1,29.26,544.0,1741.0,0,0,62.0,75,49,,0,55.0
7.1,0,0,0.0,0,2007-09-28,0.0,46,0,0,0,,0,2.0,0.0,0.0,0,4,2.3,0,0,30.17,0.0,1,29.47,545.0,1739.0,0,0,63.0,73,53,,0,53.0
9.8,0,0,0.0,0,2007-09-29,0.0,46,0,0,0,,0,0.0,0.0,0.0,0,17,9.5,0,0,30.23,0.0,1,29.5,546.0,1737.0,0,0,65.0,80,50,,0,55.0
14.6,0,1,6.0,0,2007-09-30,0.0,49,0,0,0,,0,0.0,0.0,0.14,1,19,14.4,0,0,30.1,0.0,1,29.36,547.0,1735.0,1,1,71.0,83,59,,0,59.0
8.1,1,1,0.0,1,2007-10-01,0.0,59,1,1,0,,0,1.0,0.0,0.29,1,22,6.1,0,0,30.0,0.0,1,29.28,548.0,1734.0,0,0,64.0,69,59,,0,61.0
11.1,0,1,3.0,0,2007-10-02,0.0,59,1,1,0,,0,0.0,1.0,0.09,1,19,10.8,0,0,29.92,0.0,1,29.18,549.0,1732.0,0,0,68.0,78,57,,0,63.0
7.1,0,0,0.0,0,2007-10-03,0.0,48,0,0,0,,0,0.0,0.0,0.0,0,26,5.9,0,0,29.98,0.0,1,29.28,550.0,1730.0,0,0,65.0,74,55,,0,56.0
4.6,0,0,2.0,0,2007-10-04,0.0,56,0,0,0,,1,0.0,0.0,0.0,0,17,3.9,0,0,30.04,0.0,1,29.34,552.0,1729.0,0,0,67.0,82,51,,0,61.0
7.0,0,0,8.0,0,2007-10-05,0.0,65,0,0,0,,1,0.0,0.0,0.0,0,17,7.0,0,0,30.08,0.0,1,29.36,553.0,1727.0,0,0,73.0,84,62,,0,68.0
7.4,0,0,13.0,0,2007-10-06,0.0,67,0,0,0,,0,0.0,0.0,0.0,0,20,6.9,0,0,30.04,0.0,1,29.33,554.0,1725.0,0,0,78.0,87,69,,0,70.0
5.9,0,0,12.0,0,2007-10-07,0.0,66,0,0,0,,0,0.0,0.0,0.0,0,19,5.2,0,0,30.03,0.0,1,29.31,555.0,1724.0,0,0,77.0,87,67,,0,70.0
10.1,0,0,9.0,0,2007-10-08,0.0,61,0,0,0,,0,0.0,0.0,0.0,0,24,7.7,0,0,29.93,0.0,1,29.23,556.0,1722.0,0,0,74.0,87,60,,0,66.0
12.8,0,0,0.0,0,2007-10-09,0.0,44,0,0,0,,0,2.0,0.0,0.0,0,28,11.5,0,0,29.94,0.0,1,29.21,557.0,1720.0,0,0,63.0,76,49,,0,53.0
15.5,0,0,0.0,1,2007-10-10,0.0,38,0,0,0,,0,14.0,0.0,0.001,1,31,15.1,0,0,29.93,0.0,1,29.21,558.0,1719.0,0,0,51.0,54,47,,0,44.0
12.9,0,0,0.0,0,2007-10-11,0.0,39,0,0,0,,0,15.0,0.0,0.0,0,36,11.9,0,0,30.01,0.0,1,29.28,559.0,1717.0,0,0,50.0,54,46,,0,45.0
4.6,0,0,0.0,0,2007-10-12,0.0,35,0,0,0,,0,16.0,0.0,0.0,0,35,3.4,0,0,30.02,0.0,1,29.28,600.0,1715.0,0,0,49.0,56,41,,0,43.0
3.5,0,0,0.0,0,2007-10-13,0.0,41,0,0,0,,0,15.0,0.0,0.0,0,20,2.7,0,0,30.04,0.0,1,29.31,602.0,1714.0,0,0,50.0,59,40,,0,47.0
6.6,0,0,0.0,0,2007-10-14,0.0,49,0,0,0,,0,8.0,0.0,0.15,1,11,5.6,0,0,30.06,0.0,1,29.34,603.0,1712.0,0,0,57.0,61,53,,0,53.0
5.6,0,1,0.0,0,2007-10-15,0.0,52,0,0,0,,0,2.0,0.0,0.07,1,14,4.1,0,0,29.95,0.0,1,29.21,604.0,1711.0,0,0,63.0,74,51,,0,57.0
7.5,0,1,0.0,1,2007-10-16,0.0,54,0,0,0,,0,5.0,0.0,0.24,1,21,6.4,0,0,29.88,0.0,1,29.16,605.0,1709.0,0,0,60.0,67,52,,0,57.0
9.8,0,0,0.0,0,2007-10-17,0.0,53,0,0,0,,1,5.0,0.0,0.04,1,14,9.3,0,0,29.83,0.0,1,29.07,606.0,1707.0,0,0,60.0,72,47,,0,57.0
18.9,0,1,4.0,0,2007-10-18,0.0,56,0,0,0,,0,0.0,0.0,0.3,1,19,17.2,0,0,29.34,0.0,1,28.59,607.0,1706.0,0,0,69.0,78,59,,0,61.0
16.7,0,1,0.0,0,2007-10-19,0.0,48,0,0,0,,0,9.0,0.0,0.01,1,24,16.2,0,0,29.44,0.0,1,28.75,608.0,1704.0,0,0,56.0,60,52,,0,52.0
12.0,0,0,0.0,0,2007-10-20,0.0,43,0,0,0,,0,5.0,0.0,0.0,0,21,10.9,0,0,29.71,0.0,1,29.02,610.0,1703.0,0,0,60.0,73,47,,0,52.0
18.2,0,0,5.0,0,2007-10-21,0.0,47,0,0,0,,0,0.0,0.0,0.0,0,20,18.0,0,0,29.78,0.0,1,29.08,611.0,1701.0,0,0,70.0,80,60,,0,57.0
9.2,0,1,0.0,1,2007-10-22,0.0,47,0,0,0,,0,8.0,0.0,0.16,1,36,5.2,0,0,29.97,0.0,1,29.26,612.0,1660.0,0,0,57.0,67,46,,0,50.0
8.2,0,0,0.0,0,2007-10-23,0.0,36,0,0,0,,0,14.0,0.0,0.0,0,31,5.2,0,0,29.93,0.0,1,29.2,613.0,1658.0,0,0,51.0,58,43,,0,44.0
14.5,0,0,0.0,0,2007-10-24,0.0,35,0,0,0,,0,16.0,0.0,0.0,0,2,13.3,0,0,30.16,0.0,1,29.46,614.0,1657.0,0,0,49.0,55,43,,0,42.0
14.1,0,0,0.0,0,2007-10-25,0.0,39,0,0,0,,0,15.0,0.0,0.001,1,6,13.9,0,0,30.2,0.0,1,29.47,616.0,1656.0,0,0,50.0,55,45,,0,46.0
6.9,0,1,0.0,0,2007-10-26,0.0,48,0,0,0,,0,6.0,0.0,0.33,1,5,6.2,0,0,30.07,0.0,1,29.31,617.0,1654.0,0,0,59.0,65,53,,0,52.0
9.9,0,1,0.0,0,2007-10-27,0.0,38,0,0,0,,0,19.0,0.0,0.01,1,32,9.4,0,0,30.25,0.0,1,29.56,618.0,1653.0,0,0,46.0,55,37,,0,45.0
4.2,0,0,0.0,0,2007-10-28,0.0,30,0,0,0,,0,20.0,0.0,0.0,0,23,3.4,0,0,30.52,0.0,1,29.79,619.0,1651.0,0,0,45.0,56,34,,0,39.0
10.4,0,0,0.0,0,2007-10-29,0.0,32,0,0,0,,0,15.0,0.0,0.0,0,22,10.2,0,0,30.4,0.0,1,29.63,620.0,1650.0,0,0,50.0,61,39,,0,42.0
12.5,0,0,0.0,0,2007-10-30,0.0,38,0,0,0,,0,11.0,0.0,0.0,0,20,12.2,0,0,30.2,0.0,1,29.43,622.0,1649.0,0,0,54.0,66,41,,0,46.0
14.3,0,0,0.0,0,2007-10-31,0.0,37,0,0,0,,0,13.0,0.0,0.0,0,25,12.2,0,0,30.02,0.0,1,29.3,623.0,1647.0,0,0,52.0,62,41,,0,46.0
11.5,0,0,0.0,0,2008-05-01,0.0,51,0,0,0,,0,4.0,0.0,0.0,0,16,10.6,0,0,29.67,0.0,1,28.95,448.0,1849.0,0,0,61.0,74,48,,0,56.0
15.1,0,1,0.0,0,2008-05-02,0.0,55,0,0,0,,0,2.0,0.0,1.28,1,20,13.8,0,0,29.53,0.0,1,28.79,447.0,1850.0,1,1,63.0,74,51,,0,58.0
12.7,0,0,0.0,0,2008-05-03,0.0,41,0,0,0,,0,15.0,0.0,0.001,1,25,10.4,0,0,29.69,0.0,1,29.01,446.0,1851.0,0,0,50.0,56,43,,0,46.0
6.3,0,0,0.0,0,2008-05-04,0.0,34,0,0,0,,0,13.0,0.0,0.0,0,24,5.6,0,0,30.02,0.0,1,29.31,444.0,1852.0,0,0,52.0,65,38,,0,45.0
7.0,0,0,0.0,0,2008-05-05,0.0,38,0,0,0,,0,2.0,0.0,0.0,0,26,4.4,0,0,29.99,0.0,1,29.27,443.0,1853.0,0,0,63.0,75,50,,0,50.0
7.1,0,0,0.0,0,2008-05-06,0.0,44,0,0,0,,0,1.0,0.0,0.0,0,22,6.3,0,0,29.88,0.0,1,29.16,442.0,1855.0,0,0,64.0,81,46,,0,55.0
12.3,0,1,0.0,0,2008-05-07,0.0,52,0,0,0,,0,5.0,0.0,0.76,1,23,3.5,0,0,29.69,0.0,1,28.97,441.0,1856.0,0,0,60.0,70,49,,0,56.0
12.6,0,0,0.0,0,2008-05-08,0.0,35,0,0,0,,0,13.0,0.0,0.0,0,5,12.2,0,0,29.82,0.0,1,29.08,439.0,1857.0,0,0,52.0,59,45,,0,44.0
6.9,0,0,0.0,0,2008-05-09,0.0,34,0,0,0,,0,15.0,0.0,0.0,0,3,6.3,0,0,29.85,0.0,1,29.15,438.0,1858.0,0,0,50.0,58,41,,0,43.0
6.3,0,0,0.0,0,2008-05-10,0.0,37,0,0,0,,0,15.0,0.0,0.0,0,7,5.9,0,0,29.85,0.0,1,29.08,437.0,1859.0,0,0,50.0,61,38,,0,45.0
17.7,0,1,0.0,0,2008-05-11,0.0,43,0,0,0,,0,13.0,0.0,0.95,1,2,14.5,0,0,29.55,0.0,1,28.85,436.0,1860.0,0,0,52.0,58,46,,0,47.0
7.8,0,0,0.0,0,2008-05-12,0.0,38,0,0,0,,0,17.0,0.0,0.0,0,7,5.1,0,0,29.96,0.0,1,29.26,435.0,1901.0,0,0,48.0,56,40,,0,43.0
15.9,0,0,0.0,0,2008-05-13,0.0,45,0,0,0,,0,8.0,0.0,0.08,1,18,15.5,0,0,29.93,0.0,1,29.2,434.0,1902.0,1,1,57.0,73,40,,0,51.0
9.6,0,1,0.0,1,2008-05-14,0.0,48,0,0,0,,0,10.0,0.0,0.02,0,25,2.0,0,0,29.89,0.0,1,29.19,433.0,1903.0,0,0,55.0,64,45,,0,52.0
7.9,0,0,0.0,0,2008-05-15,0.0,37,0,0,0,,0,15.0,0.0,0.0,0,5,6.8,0,0,30.05,0.0,1,29.33,432.0,1904.0,0,0,50.0,57,43,,0,45.0
9.4,0,0,0.0,0,2008-05-16,0.0,41,0,0,0,,0,8.0,0.0,0.0,0,25,8.9,0,0,29.86,0.0,1,29.1,431.0,1905.0,0,0,57.0,73,40,,0,50.0
14.7,0,0,0.0,0,2008-05-17,0.0,41,0,0,0,,0,2.0,0.0,0.12,1,30,12.9,0,0,29.61,0.0,1,28.87,430.0,1906.0,0,0,63.0,73,52,,0,52.0
8.2,0,0,0.0,0,2008-05-18,0.0,39,0,0,0,,0,15.0,0.0,0.0,0,34,3.5,0,0,29.64,0.0,1,28.93,429.0,1907.0,0,0,50.0,55,44,,0,45.0
5.7,0,0,0.0,0,2008-05-19,0.0,33,0,0,0,,0,15.0,0.0,0.001,1,7,3.9,0,0,29.69,0.0,1,28.96,428.0,1908.0,0,0,50.0,60,40,,0,43.0
9.2,0,0,0.0,0,2008-05-20,0.0,37,0,0,0,,0,8.0,0.0,0.0,0,31,7.3,0,0,29.66,0.0,1,28.94,427.0,1909.0,0,0,57.0,66,47,,0,47.0
9.2,0,0,0.0,0,2008-05-21,0.0,36,0,0,0,,0,11.0,0.0,0.0,0,32,7.2,0,0,29.7,0.0,1,29.0,426.0,1910.0,0,0,54.0,66,41,,0,46.0
9.8,0,0,0.0,0,2008-05-22,0.0,38,0,0,0,,0,13.0,0.0,0.0,0,5,8.8,0,0,29.94,0.0,1,29.24,425.0,1911.0,0,0,52.0,59,45,,0,45.0
10.9,0,0,0.0,0,2008-05-23,0.0,39,0,0,0,,0,13.0,0.0,0.0,0,3,10.7,0,0,30.12,0.0,1,29.41,425.0,1912.0,0,0,52.0,57,46,,0,45.0
8.4,0,0,0.0,0,2008-05-24,0.0,40,0,0,0,,0,11.0,0.0,0.0,0,7,7.4,0,0,30.18,0.0,1,29.44,424.0,1913.0,0,0,54.0,67,40,,0,48.0
11.9,0,0,0.0,0,2008-05-25,0.0,50,0,0,0,,0,4.0,0.0,0.001,1,18,10.3,0,0,29.93,0.0,1,29.18,423.0,1914.0,1,1,61.0,78,44,,0,57.0
11.8,0,1,0.0,0,2008-05-26,0.0,60,0,0,0,,0,1.0,0.0,0.48,1,25,6.2,0,0,29.81,0.0,1,29.11,422.0,1915.0,1,1,64.0,81,47,,0,64.0
19.3,0,0,0.0,0,2008-05-27,0.0,35,0,0,0,,0,19.0,0.0,0.0,0,3,19.2,0,0,30.19,0.0,1,29.5,422.0,1916.0,0,0,46.0,50,42,,0,42.0
8.7,0,0,0.0,0,2008-05-28,0.0,32,0,0,0,,0,12.0,0.0,0.0,0,6,8.2,0,0,30.34,0.0,1,29.6,421.0,1916.0,0,0,53.0,62,43,,0,43.0
4.2,0,0,0.0,0,2008-05-29,0.0,37,0,0,0,,0,10.0,0.0,0.01,1,11,3.5,0,0,30.16,0.0,1,29.39,421.0,1917.0,0,0,55.0,67,42,,0,47.0
10.4,0,1,1.0,0,2008-05-30,0.0,59,0,0,0,,0,0.0,0.0,0.4,1,21,8.4,0,0,29.79,0.0,1,29.03,420.0,1918.0,1,1,66.0,77,55,,0,62.0
11.9,0,0,4.0,0,2008-05-31,0.0,56,0,0,0,,0,0.0,0.0,0.0,0,28,10.8,0,0,29.8,0.0,1,29.1,420.0,1919.0,0,0,69.0,79,59,,0,62.0
5.4,0,0,0.0,0,2008-06-01,0.0,47,0,0,0,,0,1.0,0.0,0.0,0,10,4.6,0,0,29.95,0.0,1,29.23,419.0,1920.0,0,0,64.0,74,53,,0,55.0
4.8,0,0,6.0,0,2008-06-02,0.0,52,0,0,0,,0,0.0,0.0,0.001,1,8,1.9,0,0,29.89,0.0,1,29.16,419.0,1920.0,0,0,71.0,86,56,,0,60.0
9.2,0,1,0.0,0,2008-06-03,0.0,55,1,1,0,,0,3.0,0.0,0.52,1,4,7.3,0,0,29.69,0.0,1,28.97,418.0,1921.0,1,1,62.0,69,55,,0,57.0
5.2,0,1,1.0,1,2008-06-04,0.0,59,1,1,0,,1,0.0,0.0,0.001,1,4,4.5,0,0,29.62,0.0,1,28.9,418.0,1922.0,1,1,66.0,78,54,,0,61.0
14.0,0,1,9.0,0,2008-06-05,0.0,68,0,0,0,,0,0.0,0.0,0.64,1,20,11.5,0,0,29.7,0.0,1,29.0,417.0,1923.0,1,1,74.0,87,60,,0,71.0
21.5,0,0,15.0,0,2008-06-06,0.0,68,0,0,0,,0,0.0,0.0,0.001,1,20,21.1,0,0,29.76,0.0,1,29.07,417.0,1923.0,0,0,80.0,87,73,,0,72.0
13.2,0,1,12.0,0,2008-06-07,0.0,71,0,0,0,,0,0.0,0.0,0.11,1,19,12.5,0,0,29.86,0.0,1,29.16,417.0,1924.0,1,0,77.0,85,69,,0,73.0
12.2,0,0,10.0,0,2008-06-08,0.0,68,0,0,0,,0,0.0,0.0,1.24,1,18,6.5,0,0,29.81,0.0,1,29.11,417.0,1925.0,1,1,75.0,85,64,,0,70.0
7.7,0,1,5.0,0,2008-06-09,0.0,64,0,0,0,,0,0.0,0.0,0.14,1,22,6.3,0,0,29.82,0.0,1,29.1,416.0,1925.0,0,0,70.0,74,65,,0,66.0
9.6,0,0,4.0,0,2008-06-10,0.0,56,0,0,0,,0,0.0,0.0,0.001,1,25,8.8,0,0,29.89,0.0,1,29.18,416.0,1926.0,0,0,69.0,79,59,,0,61.0
10.0,0,0,9.0,0,2008-06-11,0.0,56,0,0,0,,0,0.0,0.0,0.0,0,18,8.9,0,0,29.99,0.0,1,29.28,416.0,1926.0,0,0,74.0,86,61,,0,64.0
16.3,0,0,17.0,0,2008-06-12,0.0,63,0,0,0,,0,0.0,0.0,0.0,0,18,16.1,0,0,29.9,0.0,1,29.2,416.0,1927.0,0,0,82.0,91,73,,0,69.0
9.9,0,1,9.0,0,2008-06-13,0.0,62,0,0,0,,0,0.0,0.0,0.39,1,22,8.9,0,0,29.92,0.0,1,29.21,416.0,1927.0,1,1,74.0,82,65,,0,66.0
8.8,0,0,7.0,0,2008-06-14,0.0,53,0,0,0,,0,0.0,0.0,0.0,0,24,8.3,0,0,29.94,0.0,1,29.23,416.0,1928.0,0,0,72.0,84,59,,0,61.0
9.8,0,0,6.0,0,2008-06-15,0.0,60,0,0,0,,0,0.0,0.0,0.18,1,24,8.1,0,0,29.84,0.0,1,29.15,416.0,1928.0,0,0,71.0,81,61,,0,64.0
11.2,0,0,1.0,0,2008-06-16,0.0,49,0,0,0,,0,0.0,0.0,0.0,0,31,10.7,0,0,29.91,0.0,1,29.2,416.0,1929.0,0,0,66.0,72,59,,0,57.0
11.2,0,0,1.0,0,2008-06-17,0.0,46,0,0,0,,0,0.0,0.0,0.0,0,30,10.7,0,0,29.97,0.0,1,29.26,416.0,1929.0,0,0,66.0,76,55,,0,55.0
7.3,0,0,2.0,0,2008-06-18,0.0,48,0,0,0,,0,0.0,0.0,0.0,0,3,4.8,0,0,29.92,0.0,1,29.21,416.0,1929.0,0,0,67.0,77,56,,0,56.0
5.1,0,0,2.0,0,2008-06-19,0.0,46,0,0,0,,0,0.0,0.0,0.0,0,25,1.8,0,0,29.93,0.0,1,29.21,416.0,1930.0,0,0,67.0,81,52,,0,56.0
7.9,0,0,5.0,0,2008-06-20,0.0,53,0,0,0,,0,0.0,0.0,0.09,1,22,6.7,0,0,29.96,0.0,1,29.25,416.0,1930.0,1,1,70.0,82,58,,0,60.0
7.8,0,0,7.0,0,2008-06-21,0.0,52,0,0,0,,0,0.0,0.0,0.01,0,29,7.1,0,0,29.95,0.0,1,29.24,416.0,1930.0,0,0,72.0,82,61,,0,61.0
5.1,0,0,5.0,0,2008-06-22,0.0,52,0,0,0,,0,0.0,0.0,0.16,1,31,2.9,0,0,29.89,0.0,1,29.18,417.0,1931.0,1,1,70.0,82,57,,0,59.0
6.4,0,0,2.0,0,2008-06-23,0.0,54,0,0,0,,0,0.0,0.0,0.0,0,4,3.9,0,0,30.04,0.0,1,29.33,417.0,1931.0,0,0,67.0,77,56,,0,59.0
5.8,0,0,4.0,0,2008-06-24,0.0,53,0,0,0,,0,0.0,0.0,0.0,0,18,5.1,0,0,30.15,0.0,1,29.44,417.0,1931.0,0,0,69.0,82,55,,0,60.0
9.3,0,0,8.0,0,2008-06-25,0.0,64,0,0,0,,0,0.0,0.0,0.08,1,22,8.0,0,0,29.99,0.0,1,29.28,417.0,1931.0,0,0,73.0,79,66,,0,67.0
7.3,0,1,13.0,0,2008-06-26,0.0,66,0,0,0,,0,0.0,0.0,0.0,0,26,6.3,0,0,29.86,0.0,1,29.15,418.0,1931.0,0,0,78.0,86,70,,0,70.0
7.4,0,0,10.0,0,2008-06-27,0.0,67,0,0,0,,0,0.0,0.0,0.001,1,22,6.7,0,0,29.76,0.0,1,29.05,418.0,1931.0,0,0,75.0,84,66,,0,70.0
13.2,0,0,9.0,0,2008-06-28,0.0,55,0,0,0,,1,0.0,0.0,0.04,1,25,12.1,0,0,29.69,0.0,1,28.98,419.0,1931.0,1,1,74.0,83,64,,0,63.0
9.7,0,1,3.0,0,2008-06-29,0.0,58,0,0,0,,0,0.0,0.0,0.58,1,31,7.3,0,0,29.77,0.0,1,29.08,419.0,1931.0,0,0,68.0,75,60,,0,61.0
9.6,0,0,5.0,0,2008-06-30,0.0,50,0,0,0,,0,0.0,0.0,0.0,0,34,6.0,0,0,29.98,0.0,1,29.28,419.0,1931.0,0,0,70.0,80,59,,0,58.0
8.0,0,0,6.0,0,2008-07-01,0.0,51,0,0,0,,0,0.0,0.0,0.0,0,24,8.1,0,0,29.97,0.0,1,29.24,420.0,1931.0,0,0,71.0,83,58,,0,60.0
13.2,0,1,10.0,0,2008-07-02,0.0,62,0,0,0,,0,0.0,0.0,0.2,1,23,8.7,0,0,29.79,0.0,1,29.09,420.0,1931.0,1,0,75.0,87,63,,0,66.0
12.0,0,0,0.0,0,2008-07-03,0.0,51,0,0,0,,0,2.0,0.0,0.001,0,3,11.6,0,0,30.04,0.0,1,29.34,421.0,1931.0,0,0,63.0,71,55,,0,57.0
6.6,0,0,0.0,0,2008-07-04,0.0,50,0,0,0,,0,1.0,0.0,0.0,0,5,6.0,0,0,30.06,0.0,1,29.35,422.0,1930.0,0,0,64.0,76,52,,0,57.0
7.0,0,0,2.0,0,2008-07-05,0.0,52,0,0,0,,0,0.0,0.0,0.0,0,7,4.6,0,0,30.03,0.0,1,29.31,422.0,1930.0,0,0,67.0,80,54,,0,59.0
9.4,0,0,8.0,0,2008-07-06,0.0,57,0,0,0,,0,0.0,0.0,0.0,0,19,9.3,0,0,29.94,0.0,1,29.21,423.0,1930.0,0,0,73.0,87,59,,0,65.0
11.9,0,0,14.0,0,2008-07-07,0.0,67,0,0,0,,0,0.0,0.0,0.03,1,22,10.9,0,0,29.87,0.0,1,29.16,423.0,1930.0,1,1,79.0,87,71,,0,71.0
9.1,0,0,13.0,0,2008-07-08,0.0,67,0,0,0,,0,0.0,0.0,0.03,0,26,7.8,0,0,29.81,0.0,1,29.1,424.0,1929.0,0,0,78.0,85,70,,0,71.0
10.3,0,0,11.0,0,2008-07-09,0.0,55,0,0,0,,0,0.0,0.0,0.001,0,31,9.5,0,0,29.95,0.0,1,29.26,425.0,1929.0,0,0,76.0,85,67,,0,63.0
9.2,0,1,8.0,0,2008-07-10,0.0,63,0,0,0,,0,0.0,0.0,0.72,1,23,8.5,0,0,29.99,0.0,1,29.26,425.0,1929.0,1,1,73.0,82,64,,0,66.0
8.4,0,1,11.0,0,2008-07-11,0.0,65,0,0,0,,0,0.0,0.0,0.34,1,20,5.2,0,0,29.97,0.0,1,29.23,426.0,1928.0,1,1,76.0,88,64,,0,69.0
10.3,0,1,8.0,0,2008-07-12,0.0,63,0,0,0,,0,0.0,0.0,0.73,1,26,7.7,0,0,29.89,0.0,1,29.19,427.0,1928.0,1,1,73.0,81,65,,0,66.0
12.4,0,0,6.0,0,2008-07-13,0.0,54,0,0,0,,0,0.0,0.0,0.0,0,27,12.1,0,0,29.84,0.0,1,29.12,428.0,1927.0,0,0,71.0,79,62,,0,61.0
7.8,0,0,8.0,0,2008-07-14,0.0,54,0,0,0,,0,0.0,0.0,0.0,0,29,4.5,0,0,29.92,0.0,1,29.22,428.0,1927.0,0,0,73.0,84,62,,0,62.0
7.4,0,0,11.0,0,2008-07-15,0.0,62,0,0,0,,0,0.0,0.0,0.0,0,23,6.8,0,0,30.0,0.0,1,29.3,429.0,1926.0,0,0,76.0,90,61,,0,68.0
7.2,0,0,16.0,0,2008-07-16,0.0,66,0,0,0,,0,0.0,0.0,0.0,0,23,5.0,0,0,30.09,0.0,1,29.39,430.0,1925.0,0,0,81.0,90,71,,0,70.0
9.0,0,0,15.0,0,2008-07-17,0.0,66,0,0,0,,0,0.0,0.0,0.0,0,22,8.6,0,0,30.05,0.0,1,29.33,431.0,1925.0,0,0,80.0,89,71,,0,71.0
5.4,0,0,15.0,0,2008-07-18,0.0,68,0,0,0,,0,0.0,0.0,0.04,1,22,2.6,0,0,29.95,0.0,1,29.24,432.0,1924.0,0,0,80.0,86,74,,0,72.0
5.8,0,1,8.0,0,2008-07-19,0.0,68,0,0,0,,0,0.0,0.0,1.61,1,33,2.0,0,0,29.91,0.0,1,29.19,433.0,1923.0,1,0,73.0,78,67,,1,69.0
5.7,0,0,12.0,0,2008-07-20,0.0,68,0,0,0,,0,0.0,0.0,0.74,1,25,4.5,0,0,29.91,0.0,1,29.2,433.0,1923.0,1,1,77.0,86,68,,0,71.0
7.4,0,0,11.0,0,2008-07-21,0.0,65,0,0,0,,0,0.0,0.0,0.13,1,3,3.3,0,0,29.92,0.0,1,29.21,434.0,1922.0,1,1,76.0,83,68,,0,68.0
8.7,0,0,5.0,0,2008-07-22,0.0,59,0,0,0,,0,0.0,0.0,0.001,0,3,8.2,0,0,30.0,0.0,1,29.31,435.0,1921.0,0,0,70.0,77,63,,0,64.0
8.5,0,0,6.0,0,2008-07-23,0.0,52,0,0,0,,0,0.0,0.0,0.0,0,2,7.6,0,0,30.1,0.0,1,29.39,436.0,1920.0,0,0,71.0,81,60,,0,60.0
